id,title,description,handle,publishedAt,thumbnailUrl,country,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCdn6TcAo99RtH-FwIgKBXUA,The Korean Vegan,"Joanne Lee Molinaro is a Korean American trial lawyer, New York Times best-selling author, James Beard Award-winner, and host of the Are You Ready podcast. With nearly 5 million fans spread across her social media platforms, Joanne has appeared on The Food Network, CBS Saturday Morning, ABC's Live with Kelly and Ryan, The Today Show, PBS, and The Rich Roll Podcast. She's been featured in the Los Angeles Times, The Washington Post, The Atlantic, NPR, and CNN; and her debut cookbook was selected as one of “The Best Cookbooks of 2021” by The New York Times and The New Yorker among others.   Website: https://bit.ly/TKVWebsite The Korean Vegan Cookbook: https://bit.ly/TKVCookbook The Korean Vegan Kollective: https://bit.ly/TKVMealPlanner The Korean Vegan Podcast: https://bit.ly/TKVPodcast Linktree: https://bit.ly/TKVLinktree  Find me on Social: Instagram: https://bit.ly/TKVInstagram TikTok: https://bit.ly/TKVTikTok Twitter: https://bit.ly/TKVTwitter Facebook: https://bit.ly/TKVFacebook ",thekoreanvegan,2016-01-16T18:22:19Z,https://yt3.ggpht.com/QuEEbiAIHbcNH0q0gZe1Tr2sEoKrNxBoCQC8sZAs019oyDBxLBggJtbv2gyLDNitPImkO3Pg0w=s240-c-k-c0x00ffffff-no-rj,US,404739377,1120000,FALSE,678
UCUPp3dpZT9R3F4b76Fn_ung,Vegan As Fork,Just two vegans sharing delicious cruelty-free recipes and trying to save the planet :),veganasfork,2014-06-04T23:12:57Z,https://yt3.ggpht.com/ytc/AIdro_m9UT8rao4dgueu-ZuD0l1jHq-41kIsg670ZZ4Ed9rSeg=s240-c-k-c0x00ffffff-no-rj,US,1829461,18100,FALSE,681
UCef82HHpHiDiW67hX55bRKQ,Vegan Organizer,"Welcome planner addicts! This channel features reviews, setups, and discussion of vegan-friendly planners and notebooks (Hobonichi, Filofax, Moleskine, Leuchtturm, and more), as well as discussion of all kinds of planner geek topics!",veganorganizer,2015-01-04T22:59:17Z,https://yt3.ggpht.com/ytc/AIdro_m7KGSmERj-NAOpYLUM23H1WI3SVVODb6qXw1yWfn-R8ws=s240-c-k-c0x00ffffff-no-rj,,2042114,8260,FALSE,349
UC0TiAs0llJVv07HmTkLLVsA,Dr. Vegan,,dr.vegan.,2020-12-07T13:33:00.991155Z,https://yt3.ggpht.com/La5MMDqg6--zCDWnoxJ3LRI2KHKxcWFmD2zaqDkEXxA8sVQNUH3K5ASKeOGwX30eW-MemV0=s240-c-k-c0x00ffffff-no-rj,RO,5830756,21100,FALSE,199
UC4ZizV9jtXWZ-4-YzSk4hdA,Black Vegan Shop,"The Number 1 Black Health Channel. Visit BlackVeganShop.com for natural herbal remedies & supplements.   ** Learn how to transition into a plant based diet **    You will learn how to become vegan and transition into the vegan lifestyle. Learn about black vegan living and the postive health impact of going organic and vegan. Plus, see all the people that have transitioned to a healthy organic vegan lifestyle. Also, Check out the famous featured vegans that are trending!  Black Vegan Recipes Plant Based Recipes #HealthNews #HealthTips #BlackHealth  #AfroVegans #BlackVegans #Plantbased",blackveganshop,2017-12-17T18:24:44Z,https://yt3.ggpht.com/sv3z3CodBeCNTWdRy1QjOqKfhIJ6nfG9vONMzXCDcf4HzCSd4UPVsB40VJzaljhAKCEyahtjfA=s240-c-k-c0x00ffffff-no-rj,US,217541,9180,FALSE,595
UCAWCSm3nrVjwHBts3RQ38iQ,proto·vegan,"Welcome to the protovegan YouTube channel. This project is dedicated to the realization that human-beings do not need to eat animals in order to live happy, healthy lives. Veganism is a lifestyle that is quickly growing in popularity, but what is it about a vegan that is so controversial? Why are people so sensitive about what they eat, and their supposed 'right' to subjugate and slaughter innocent animals for food? In this troubled, dying world, how can we ensure a sustainable, compassionate future for our descendants? Follow protovegan and join the millions ready and willing to enact change.",protovegan,2007-03-16T23:49:36Z,https://yt3.ggpht.com/ytc/AIdro_myS7WfCl0CkRJCaEIvZmdXs-xzwJx1ZXI1Iaur6d-2JZc=s240-c-k-c0x00ffffff-no-rj,US,111214,25500,FALSE,29
UCPVoH2OKOrzyCVXvZrR4HiA,Bunso VEGAN Living," ❤Support BunsoVeganLiving❤  If you want to support my Veganism and Animal Welfare Advocacy, pls click the link below:👇  💵 PayPal florcagara_erazo@yahoo.uk https://www.paypal.me/FlorindaErazo   🌿Join Button is ready. Become a member of my YouTube Channel! Welcome mga Kai-VEGAN ko!  https://www.youtube.com/channel/UCPVoH2OKOrzyCVXvZrR4HiA/join ",bunsoveganliving,2020-05-09T04:40:15.304566Z,https://yt3.ggpht.com/GeP-egUhwvT3JcjiHZxwmphPLNuZ9AdU0mEuZVLVssA4CJg0ywxwvSGufIQzbCtvGbzlv6bK2Q=s240-c-k-c0x00ffffff-no-rj,US,1857321,17700,FALSE,1518
UCFo1j6f76FiQR9Yll_RaYCg,Nomadic Vegan,"I'm Wendy Werneth - intrepid traveler, vegan foodie and polyglot. I'm on a mission to show you how you can be vegan anywhere and spread compassion everywhere! Join me as I travel the world in search of delicious vegan food. You can also find more vegan travel tips at my blog, www.thenomadicvegan.com, and download my free ebook, ""9 Steps for Easy Vegan Travel"", at www.thenomadicvegan.com/free-offer.",nomadicvegan,2015-02-19T19:34:58Z,https://yt3.ggpht.com/ytc/AIdro_l-eddtF-CUfevai0-k1tZKGuKxCp9YXuvOFbVebyoRBg=s240-c-k-c0x00ffffff-no-rj,,20830,1600,FALSE,43
UCODGaNzcv229A0cdtLl2A8Q,Shanique the Kreative Vegan,Welcome to my Kreative Vegan Ital cooking and Juicing channel.   Here you can find easy vegan recipe for you and your family to enjoy.  Follow me on Instagram @ ShaniqueTheKreativeVegan  Check Out my Website ShaniqueTheKreativeVegan.com and kreativeveganllc.com,shaniquethekreativevegan,2013-11-21T12:11:33Z,https://yt3.ggpht.com/ytc/AIdro_mWpgUksuQ3AsgUNG76AGC-rkWYJIX2tZILOhpwW8xQoPE=s240-c-k-c0x00ffffff-no-rj,US,7880985,43000,FALSE,635
UCDYDFqV45Nqp4V8eaCI_UVQ,Sweet Simple Vegan,"Hi, we're Jasmine and Chris 🙃 Each week we share new videos including fresh and fun recipes, taste tests, vlogs, and more. When we’re not blogging or filming, you will probably find us enjoying live music, tending to our backyard garden or playing with our dogs. We invite you to join us in making the world a sweeter place ♥️  A portion of the ad revenue generated from all of our videos each month is donated to a non-profit organization that we align with. Thank you all so much for your support and for allowing us the opportunity to help others through the work we do!  P.O. Box 96003 Portland, OR 97296 ",sweetsimplevegan,2014-09-16T22:12:19Z,https://yt3.ggpht.com/ytc/AIdro_nLiuxRBpBpKESjeHao2z0VV-1DL9x8to9b5K9P6w7VHAo=s240-c-k-c0x00ffffff-no-rj,US,21274404,244000,FALSE,793
UC7G3MDyNe8i4KjJk1w4IpkQ,Rated V For Vegan,"Travel with me as I help you find the best vegan food in the world, city guides, new recipes, and vegan product reviews. Most importantly, I show you how fun a vegan lifestyle can be.  If you want to know more about my vegan lifestyle as a vegan food vlogger, then you can also check out my website on www.ratedvfood.com.   ",ratedvfood,2017-08-04T14:52:16Z,https://yt3.ggpht.com/g8_hKLJ-U2oVoH2ASV2t3c9YPzdc0k75fscNO1zH-o-CiE8taWE5LuMJG6-wD7Gevl-Q79GePA=s240-c-k-c0x00ffffff-no-rj,US,1938025,24600,FALSE,270
UCeyJPO6BnTFm5NY7iFu_Wxw,The Vegan Gym,"We’re on a mission to help 1,000,000 vegans get into the best shape of their lives because we believe that the more healthy, fit vegans there are in the world, the faster veganism will spread. Let’s work together to inspire change, spread compassion, and challenge the status quo.",thevegangym,2017-09-24T13:15:06Z,https://yt3.googleusercontent.com/gFUFrO6mDz-FhsqiuhzShyWJ8l2VDFe-hkRuZqSJgTRui5ctrPyiNBxoVGjugeL6gHJu9YwSxg=s160-c-k-c0x00ffffff-no-rj,US,4373605,106000,FALSE,129
UCosk66_4CzCMrNshkqZPAeA,Eco-Vegan Gal,"As of 2021, Whitney is no longer publishing videos on this channel or doing work as Eco-Vegan Gal. You can find her updated work over at WhitneyLauritsen.com and across the web under @WhitLauritsen.  Eco-Vegan Gal was founded n in October 2008 as an online empowerment resource for people curious about how to be better to their bodies and the planet. Over the years it evolved into a trusted brand that offers inspiration, support and guidance to anyone on a journey to become healthier and happier.  Through YouTube videos, written posts, contributing articles and public speaking engagements, Eco-Vegan Gal features recipes, in-depth stories and quick tips on how to discover and easily prepare delicious and nutritious plant-based food, while making eco-friendly lifestyle decisions everyday. Recommendations on the best green and healthy vegan products, restaurants, and experiences through video reviews provide the audience with credible information that helps them make informed purchases.",ecovegangal,2008-12-15T08:25:36Z,https://yt3.ggpht.com/ytc/AIdro_lIAu8U9UVVlXl3yoxS9PF0dZ1HFGD5brmi1Zp8dfCxxg=s240-c-k-c0x00ffffff-no-rj,US,4998201,57300,FALSE,797
UCoU-NZgzZxNy2-y1bpcV-sg,"Colleen Patrick-Goudreau, Joyful Vegan","A thought leader on the culinary, social, ethical, and practical aspects of living vegan, Colleen Patrick-Goudreau is an award-winning author of seven books, including the bestselling The Joy of Vegan Baking, The Vegan Table, Color Me Vegan, Vegan's Daily Companion, On Being Vegan, and The 30-Day Vegan Challenge. She is an acclaimed speaker, cooking class instructor, beloved host of the 17-year-long podcast, “Food for Thought,"" and she hosts luxury vegan trips around the world at JoyfulVeganTrips.com.  Colleen has appeared on national and regional TV programs, including the Food Network, CBS, PBS, and FOX. Interviews with her have been featured on NPR, U.S. News and World Report, The Chicago Tribune, and The Miami Times. Her recipes have been featured on Epicurious.com and Oprah.com. Colleen is a regular contributor to KQED Radio, NPR's San Francisco affiliate.",joyfulvegan,2006-02-28T22:55:39Z,https://yt3.ggpht.com/pDrEaHeGM0gQFRIgMsYuuvuzf35nxmZMgU777OYa0S6KlwZX8qP8uL1lb_hkAgIy6LAGU6736A=s240-c-k-c0x00ffffff-no-rj,US,893405,12700,FALSE,837
UCW5nBVCEvRl5w8nYiNLiF8Q,Guess Who’s Vegan,https://linktr.ee/GuessWhosVegan,guesswhosvegan6052,2021-10-04T22:41:58.290816Z,https://yt3.ggpht.com/5f82GR-EGHBBKPvOIEqyJ3f3y9mnflIR3NdYl4fwVwbo0vCcZUjQgxsgEk93qfxQxjE9bT-2=s240-c-k-c0x00ffffff-no-rj,,357130,8420,FALSE,151
UCmbCMsdnFkNuaAkRj4mKElA,Mississippi Vegan,"Hello and welcome to my channel! My name is Timothy and I am a photographer, cookbook author, recipe developer, and gardener. ",mississippivegan,2014-10-05T06:40:06Z,https://yt3.ggpht.com/ytc/AIdro_kNpOUr_4h-gP1xtRgny5D-JfzL-pF2QE8Notmon65k7Wo=s240-c-k-c0x00ffffff-no-rj,US,257366,17300,FALSE,22
UCu_rvBwaEZLZPQH1XsuyRhw,Born Vegan,"I'm Sarina and I've been vegan since birth! I make videos about growing up vegan and all things related to veganism, animal rights, and the vegan lifestyle.   As a millennial scientist (and former science teacher), educator, and activist based in Kansas City,  I am on a mission to make the world a more peaceful, just, and sustainable place. Having been raised vegan since birth, I know with all my heart that another world is possible. One where we live in harmony with nature and our fellow earthlings and where violence towards animals is no longer normalized.  I combine my passion for holistic science, critical thinking, ethics, and my personal experience growing up vegan (I share LOTS of stories!) to bring you information on veganism and empower you to live a life in alignment with values of peace, justice, and sustainability.",bornvegan,2018-04-26T19:49:56Z,https://yt3.ggpht.com/ytc/AIdro_n7jSH6iO0SSGnsHoBzehN7V0MvNTudRyAUNssSReZZHGo=s240-c-k-c0x00ffffff-no-rj,US,127899,3330,FALSE,65
UCUc4hNfV9d0OlmvlUXWqfrA,The Urban Black Vegan,"WHY I BECAME A VEGAN?  I became vegan because of health reasons, although I love the animals, health was the leading factor. I got sick and tired of being sick and tired. I had became diabetic was on medication and rapidly going down hill.  HOW LONG HAVE YOU BEEN VEGAN?  I started as a vegetarian over 20 yrs ago (not a good one) July 4, 2011 I watch the documentary Fat, Sick nearly Dead and decided to change my life. I haven't looked back since.  WHY CALL YOURSELF THE URBAN BLACK VEGAN? I wanted to show black people there is a way to fight many of the chronic diseases, and health related issues that are ravishing our community. I wanted to use myself as an example of what a good diet coupled with fitness  can serve as a solution to many of our community health challenges.  Also after cruising Youtube I found one common thread many of the health and wellness channels didn't feature black people. So hopefully this is the start of something.",urbanblackvegan,2015-08-21T18:31:28Z,https://yt3.ggpht.com/ytc/AIdro_mxX7_x38vEn572pvRlgKughneBhQ6HSfXC12rA9gvVlg=s240-c-k-c0x00ffffff-no-rj,US,472995,13000,FALSE,138
UCV-CyIgZeXS-fMw0hsz8U2w,Vegan Feeling,"Mit der Rohkost zum Glück Auf der Suche nach einem erfüllten Leben, spielt die Rohkost eine große Rolle. Sie gibt einem Energie, Klarheit, Kraft und das Gefühl mit Menschen und der Erde verbunden zu sein, ABER sie ist nicht alles. Wir gehen auf Reisen, um mehr über natürliche Lebensweisen, über Heilpraktiken und über alternative Denkweisen zu erfahren. Hier werdet ihr nicht nur uns mit Rohkosttipps und -rezepten sehen, sondern auch Interviews mit großartigen Menschen, die uns auf unserem Weg helfen. Es wird alles dabei sein von Meditation über Yoga bis hin zu psychologischen Tricks, wie man Blockaden löst und seine Träume erfüllt. Folgt uns auf unseren Fersen und seht, wie wir unser Glück finden und vielleicht findet Ihr es auch...   ",veganfeeling,2012-11-20T10:13:23Z,https://yt3.ggpht.com/jvWdv_oo9eSNlAXzGEVfPVRjh0FCbUyIrnR1D_rgMk1pyp-8EgFA3dqKq7MRfIYqzLVXFul2Aw=s240-c-k-c0x00ffffff-no-rj,DE,3109385,16900,FALSE,486
UC-Id6YL200x7nVCgOE6CnXw,Healthy Vegan Kitchen,"Hey guys,  This is Mira Ako.  Welcome to my YouTube Channel.  Here you will find delicious healthy vegan recipes.  ;)",healthyvegankitchen1263,2020-08-01T19:10:29.060919Z,https://yt3.ggpht.com/ytc/AIdro_mL5nZ8S1g88KVfhM5ESQAnoN8487Jr5250dCqhTxYd0g=s240-c-k-c0x00ffffff-no-rj,DE,434624,6210,FALSE,261
UC4w_KukDltLq8ZbTXftZEzA,Gans Normal Vegan,"Veganer:innen sind alle verrückt, aggressiv, belehrend, langweilig, unsportlich und einfach nur nervig? Gan(s) sicher nicht. Wir beweisen Euch das Gegenteil. Die vegane Community ist bunt. Sehr bunt!  Es gibt sie auch hier - lebenslustige, sportliche, gut kochende, genießende und nachdenkliche Menschen - die eines verbindet: Sie möchten nicht, dass für sie Tiere leiden oder sterben müssen. PUNKT Freut Euch auf spannende Begegnungen mit wundervollen Menschen. Im lockeren Gespräch erzählen sie aus ihrem Leben, über ihre Berufe, Hobbys, aber auch über Probleme bei der Umstellung auf ein veganes Leben, Anfeindungen und Vorurteilen.  Der Kanal soll all jenen Menschen Mut machen, die sich in der nicht veganen Welt einsam und alleine fühlen.  Ihr seid nicht alleine und wir werden immer mehr!  Alle Interviews sind ohne jeglichen kommerziellen Hintergrund erstellt worden. 100% NonProfit! Rassistische, sexistische, homophobe, beleidigende Kommentare werden gegebenenfalls zur Anzeige gebracht! ",gansnormalvegan,2020-11-29T17:28:20.730071Z,https://yt3.ggpht.com/ytc/AIdro_lDJbQV8HC_aT-o7VdjJC3OVL6iFc-FdOP3FacmkDXssQ=s240-c-k-c0x00ffffff-no-rj,,74965,1010,FALSE,204
UCGoj2Q-Fr_nRiGDqzVRk9zA,Tulsi's Vegan Kitchen,"Learn how to cook delicious, mouth-watering, popular Malaysian Recipes that are suitable for vegans and vegetarians. Tulsi's Vegan Kitchen  shows you simple, easy steps to cooking authentic Malaysian Indian, Chinese and Malay food.  Do check them out and subscribe to my youtube channel for more recipes I'll be adding on a weekly basis.",tulsisvegankitchen,2016-08-31T12:18:54Z,https://yt3.ggpht.com/ytc/AIdro_mVxOupKiD-KsQSPeTNJNn896ISQ3NpYnMHvTYi30USgg=s240-c-k-c0x00ffffff-no-rj,MY,612565,4390,FALSE,255
UCec-4aNvzLnyNMAY41WGtxQ,Vegan Yums,"Welcome to our channel! We're Marley & Taylor - two vegan gals & best buds from Toronto, Canada.    We want to spread compassion and kindness by showing how we live our best vegan lifestyles, as well as sharing tips, advice & information that we think will help others and contribute to making our world a better place.   We upload weekly every Monday & Wednesday! You can find us on Instagram @veganyumsss & TikTok @veganyums :) ",veganyums,2019-05-11T19:19:30Z,https://yt3.ggpht.com/ytc/AIdro_lsYy-V-SpFefTHnhbiPpV4ms8QMfeTMpxkd2WuH1V3Mw=s240-c-k-c0x00ffffff-no-rj,CA,378519,3140,FALSE,150
UCuwvXVHoycFnuhOBoky_hCQ,VeganEvan - Official YouTube Vegan Evan & Family,"This is the official YouTube Channel of VeganEvan!  12-Year-Old Evan is the World’s Youngest Certified Vegan Lifestyle Coach & Educator!  He is also a Spokesperson for Solutionary Species and APlantBasedDiet.org!  VeganEvan was presented the 'Shining World Leadership Award for Compassion’ from Supreme Master Ching Hai - SupremeMasterTV.com !  Evan was crowned the Cutest Vegan Kid for 2016 by PETA Kids!  In December of 2016, Evan also received the 'Russell Simmons Creative Animal Hero Kids Award!'  Evan seeks to educate, encourage, and empower others to do what is right, to GO VEGAN and take a stand for animals as well!  Here you can watch videos of ""VeganEvan"" speaking up for the animals - being a voice for the voiceless!  Also, check out his Facebook page @ VeganEvan.com and his Instagram @veganevan",veganevan,2016-03-01T23:17:14Z,https://yt3.ggpht.com/ytc/AIdro_kGqD-7ebP4jKf-annz_7Ed_wzIJW8k_MAdBIFkUHTnag=s240-c-k-c0x00ffffff-no-rj,,40205,1370,FALSE,27
UCZqpnPBsUeTf-oazG6JGtxA,Viva la Vegan by LC,"Viva la Vegan! started in 2005 to promote Leigh-Chantelle's recipe calendars, and educate others about the vegan lifestyle as an interactive, multimedia community for vegans (and veg-curious), focusing on positive education, information and vegan outreach.  Through the VLV! website (which was sold in January 2023), Leigh-Chantelle’s focus was on educating people about ethical lifestyle choices, proving that through compassion we can heal ourselves and each other.   See the Viva la Vegan! tag on Leigh-Chantelle.com to see VLV! content or Archive.org to see the website archives.   (The channel name was changed to Viva la Vegan by LC in January 2023).  ",vivalaveganbylc,2008-10-31T23:26:07Z,https://yt3.ggpht.com/C2K0EZhiJtOPHnaPDB6c2Ju-cPaVLmdDGtI8f4Pg3ZB7MP8Ubp66tz4Y43CMnPiQW1fkIm0tXA=s240-c-k-c0x00ffffff-no-rj,,783316,3410,FALSE,370
